source,record_id,question_id,provider_id,title,classification,reason,known_query_risk,source_limitation,source_url,decision_authority,human_screening_claim,systematic_review_inclusion_claim,status
clinicaltrials,REC-CTGOV-NCT07658989,A1,NCT07658989,Optimizing Anticoagulation in Pregnancies With Mechanical Heart Valves,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,vitamin K antagonist lexical false positive,,https://clinicaltrials.gov/study/NCT07658989,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00232219,A2,NCT00232219,Use of Fish Oils to Reduce Recurrence of Atrial Fibrillation Following DC Cardioversion,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00232219,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00232232,A2,NCT00232232,Use of Fish Oils to Prevent Atrial Mechanical Stunning and Atrial Remodeling Due to Atrial Arrhythmia,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00232232,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00232245,A2,NCT00232245,Use of Fish Oils to Reduce the Frequency and Duration of Episodes of Atrial Fibrillation in Patients With Paroxysmal Atrial Fibrillation.,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00232245,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00402363,A2,NCT00402363,"Evaluation of Efficacy and Safety of Lovaza (Omega-3-Acid Ethyl Esters) in Recurrent, Symptomatic Atrial Fibrillation",ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00402363,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00410020,A2,NCT00410020,Arrhythmia Prevention With an Alpha-Linolenic Enriched Diet,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00410020,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00446966,A2,NCT00446966,Fish Oil for Reduction of Atrial Fibrillation After Cardiac Surgery,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00446966,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00508248,A2,NCT00508248,Omega 3 Fatty Acids and Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00508248,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00552084,A2,NCT00552084,Evaluating the Effectiveness of Fish Oil Supplements at Reducing the Recurrence of Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00552084,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00597220,A2,NCT00597220,Randomized Trial to Assess Efficacy of PUFA for the Maintenance of Sinus Rhythm in Persistent Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00597220,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00692718,A2,NCT00692718,N-3 Fatty Acids for the Prevention of Atrial Fibrillation in Patients With Acute Heart Failure,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00692718,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00791089,A2,NCT00791089,Effects of Fish Oil on Post Ablation Arrhythmias,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00791089,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00841451,A2,NCT00841451,Pulmonary Vein Isolation Outcomes With Fish Oils,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00841451,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00970489,A2,NCT00970489,Omega-3 Fatty Acids for Prevention of Post-Operative Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00970489,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01175330,A2,NCT01175330,Omega 3 Fatty Acid Efficiency for Prevention of Atrial Fibrillation After Coronary Artery Bypass Grafting,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01175330,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01198275,A2,NCT01198275,n-3 Polyunsaturated Fatty Acids (PUFAs) in the Prevention of Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01198275,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01235130,A2,NCT01235130,Multi_center Study to Evaluate the Effect of N-3 Fatty Acids (OMEGA-3) on Arrhythmia Recurrence in Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01235130,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01259284,A2,NCT01259284,Fish Oil Versus Statins Versus Placebos in Reducing Atrial Fibrillation in Patients Undergoing Thoracic Surgery for Lung Cancer,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01259284,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01841944,A2,NCT01841944,Omega-3 Fatty Acids in Elderly Patients With Acute Myocardial Infarction,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01841944,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT02178410,A2,NCT02178410,VITAL Rhythm Study,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT02178410,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03017001,A2,NCT03017001,Preoperative Carbohydrate Load and Intraoperative w3-PUFA in CAGB Surgery,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03017001,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03078738,A2,NCT03078738,Safety and Pharmacokinetic Study of OMT-28 in Healthy Subjects,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03078738,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05961865,A2,NCT05961865,Change in Inflammatory State in Patients Undergoing Transcatheter Ablation of Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05961865,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT06279793,A2,NCT06279793,Intravenous Fish Oil Based Lipid Emulsion to Enhance Recovery in High-Risk Cardiac Surgery Patients,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT06279793,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00120731,B1,NCT00120731,Effects of Potassium Citrate in Urine of Children With Elevated Calcium in Urine and Kidney Stones,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00120731,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00472823,B1,NCT00472823,Vitamin D Supplementation in Older Women,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00472823,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01217372,B1,NCT01217372,Nephrolithiasis Prevention by Lemon Juice,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01217372,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01329042,B1,NCT01329042,Efficacy of Potassium Sodium Hydrogen Citrate Therapy on Renal Stone Recurrence and/or Residual Fragments After Shockwave Lithotripsy and Percutaneous Nephrolithotomy in Calcium Oxalate Urolithiasis,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01329042,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01330940,B1,NCT01330940,Effect of Diet Orange Soda on Urinary Lithogenicity,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01330940,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01735461,B1,NCT01735461,Calcium Supplements Strategy for Kidney Stones Prevention in Crohn's Patients,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01735461,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01754779,B1,NCT01754779,Treatment for Calcium Phosphate Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01754779,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01980004,B1,NCT01980004,Potassium Citrate Supplementation vs. Dietary Counseling,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01980004,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03348228,B1,NCT03348228,Effect of Hydroxycitrate on Urine Chemistry,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03348228,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03704350,B1,NCT03704350,Influence of Obesity on Endogenous Oxalate Synthesis,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03704350,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03924596,B1,NCT03924596,Treatment of Renal Stones With Frankincense (Luban),ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03924596,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT04051346,B1,NCT04051346,Dietary Oxalate and Innate Immunity in Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT04051346,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT04080973,B1,NCT04080973,Metabolic Workup in Patients Suffering From Kidney Stone Disease and Osteopenia,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT04080973,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT04437225,B1,NCT04437225,Renal Metabolism of Glycolate to Oxalate,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT04437225,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05229952,B1,NCT05229952,Assessment of Endogenous Oxalate Synthesis,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05229952,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05365477,B1,NCT05365477,Empiric Versus Selective Prevention Strategies for Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05365477,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05417568,B1,NCT05417568,Oxalate-Driven Host Responses in Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05417568,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05525130,B1,NCT05525130,Study of the Administration of a Food Supplement in Patients With Lithiasis Treated With Extracorporeal Shock Wave Lithotripsy.,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05525130,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05680818,B1,NCT05680818,Efficacy and Safety of Encaleret Compared to Standard of Care in Participants With ADH1,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05680818,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT06003348,B1,NCT06003348,Hydroxycitrate: A Novel Therapy for Calcium Phosphate Urinary Stones,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT06003348,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT06330246,B1,NCT06330246,O. Formigenes Colonization in Calcium Oxalate Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT06330246,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT07408076,B1,NCT07408076,Sodium Bicarbonate as an Alternative to Potassium Citrate for Kidney Stones,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT07408076,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT07465367,B1,NCT07465367,Methionine for CaPhos Stone,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT07465367,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00416052,B2,NCT00416052,Relation Between Bone Density and the Regulation of Mineral Metabolism in Renal Stone Formers,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00416052,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00472823,B2,NCT00472823,Vitamin D Supplementation in Older Women,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00472823,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00581828,B2,NCT00581828,Does Treatment of Hypovitaminosis D Increase Calcium Absorption?,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00581828,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT00948740,B2,NCT00948740,The Effect of Vitamin D on Urinary Calcium Excretion in Kidney Stone Formers With High Urinary Calcium,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT00948740,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01295879,B2,NCT01295879,Vitamin D Repletion in Stone Formers With Hypercalciuria,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01295879,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01323608,B2,NCT01323608,The Effect of Vitamin D Supplementation on Calcium Excretion in Thalassemia: a Dose Response Study,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01323608,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT02752841,B2,NCT02752841,The Effect of Vitamin D Repletion on Kidney Stone Risk,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT02752841,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT02824718,B2,NCT02824718,Recombinant Human rhPTH(1-34) VS Association Alfacalcidol/Hydrochlorothiazide in Severe Primary Hypoparathyroidism,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT02824718,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT02975492,B2,NCT02975492,Assessing the Impact of a Mode of Vitamin D Supplementation (Sequential Dose vs Daily Dose) on the Incidence of Hypercalciuria in Subjets Aged From 2 to 18 Years,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT02975492,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03087149,B2,NCT03087149,Monitored vs Standard Supplementation of Vitamin D in Preterm Infants,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03087149,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03365687,B2,NCT03365687,Vitamin D In the Prevention of Viral-induced Asthma in Preschoolers,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03365687,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05365477,B2,NCT05365477,Empiric Versus Selective Prevention Strategies for Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05365477,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05680818,B2,NCT05680818,Efficacy and Safety of Encaleret Compared to Standard of Care in Participants With ADH1,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05680818,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT06199102,B2,NCT06199102,The High Initial Dose of Monitored Vitamin D Supplementation in Preterm Infants.,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT06199102,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT01675362,B3,NCT01675362,"Are There Protective Effects of Antioxidants, Calcium Channel Blocker and Angiotensin Receptor Blocker Against Extracorporeal Shockwaves Lithotripsy Induced Renal Injury?",ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT01675362,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT03704350,B3,NCT03704350,Influence of Obesity on Endogenous Oxalate Synthesis,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT03704350,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT04437225,B3,NCT04437225,Renal Metabolism of Glycolate to Oxalate,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT04437225,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT04603898,B3,NCT04603898,Oxalate Formation From Ascorbic Acid,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT04603898,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05124886,B3,NCT05124886,Gut Kidney Axis in Enteric Hyperoxaluria,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05124886,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT05229952,B3,NCT05229952,Assessment of Endogenous Oxalate Synthesis,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT05229952,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT06578754,B3,NCT06578754,"Validation Testing for Plasma Oxalate Levels in the Biochemical Laboratory at the Galilee Medical Center, in Collaboration With the Biochemistry Laboratory at CHARITE Hospital in Berlin, and Testing the Relationship Between Oxalate Levels and Vitamin C Levels in Plasma",ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT06578754,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
clinicaltrials,REC-CTGOV-NCT06989320,B3,NCT06989320,Endogenous Oxalate Synthesis in Idiopathic Calcium Oxalate Kidney Stone Disease,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,,https://clinicaltrials.gov/study/NCT06989320,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-1071437,A1,1071437,Interaction between Warfarin and the Herbal Product Shengmai-Yin: A Case Report of Intracerebral Hematoma,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=1071437,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-1794613,A1,1794613,Extremely Elevated International Normalized Ratio of Warfarin in a Patient with CYP2C9*1/*3 and Thyrotoxicosis,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=1794613,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-1824947,A1,1824947,VKORC1 and CYP2C9 Genotype Variations in Relation to Warfarin Dosing in Korean Stroke Patients,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=1824947,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-1826383,A1,1826383,Trends in Oral Anticoagulation Therapy Among Korean Patients With Atrial Fibrillation: The KORean Atrial Fibrillation Investigation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=1826383,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2054163,A1,2054163,Non-operative Treatment of Femoral Neuropathy Caused by Iliacus Hematoma: A Case Report,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2054163,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2070114,A1,2070114,Evaluation of risk factors in patients with vitamin K-dependent coagulopathy presumed to be caused by exposure to brodifacoum,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2070114,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2083466,A1,2083466,A Case of Soft Tissue Bleeding Due to a Possible Drug Interaction between Warfarin and TS-1,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2083466,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2100703,A1,2100703,Warfarin Toxicity Patients in the Emergency Department,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2100703,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2192901,A1,2192901,New oral anticoagulants,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2192901,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2223678,A1,2223678,Paradoxical Procoagulant Effect of Early Doses of Warfarin: Possible Role of Non-Vitamin K Oral Anticoagulant in Patients with Atrial Fibrillation-Related Stroke,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2223678,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2252175,A1,2252175,A Case of Superwarfarin Intoxication without a Definitive History of Brodifacoum Exposure,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2252175,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
koreamed,REC-KOREAMED-2263729,A1,2263729,Anticoagulation in Atrial Fibrillation,ai_unranked_source_candidate,retrieved_by_preserved_source_query; no dual-profile classifier available,,design_pilot_complete_display_native_export_server_error_not_final_search,https://www.koreamed.org/SearchBasic.php?RID=2263729,ai_exploratory_only,false,false,protocol_v2_ai_exploratory_unranked
