report_id,record_id,study_id,report_type,linkage_evidence,status
RPT-PUBMED-961464,REC-PUBMED-961464,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-977568,REC-PUBMED-977568,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-983804,REC-PUBMED-983804,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-986490,REC-PUBMED-986490,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-989457,REC-PUBMED-989457,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-989968,REC-PUBMED-989968,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-993311,REC-PUBMED-993311,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-993854,REC-PUBMED-993854,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1001726,REC-PUBMED-1001726,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1009028,REC-PUBMED-1009028,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1013714,REC-PUBMED-1013714,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1015878,REC-PUBMED-1015878,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1030814,REC-PUBMED-1030814,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1030898,REC-PUBMED-1030898,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1032634,REC-PUBMED-1032634,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1079005,REC-PUBMED-1079005,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1079157,REC-PUBMED-1079157,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1083013,REC-PUBMED-1083013,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1084176,REC-PUBMED-1084176,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1086572,REC-PUBMED-1086572,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1089817,REC-PUBMED-1089817,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1090150,REC-PUBMED-1090150,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1094256,REC-PUBMED-1094256,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1096755,REC-PUBMED-1096755,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1099483,REC-PUBMED-1099483,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1104994,REC-PUBMED-1104994,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1105981,REC-PUBMED-1105981,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1112096,REC-PUBMED-1112096,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1112747,REC-PUBMED-1112747,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1115441,REC-PUBMED-1115441,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1117414,REC-PUBMED-1117414,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1117528,REC-PUBMED-1117528,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1125189,REC-PUBMED-1125189,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1126944,REC-PUBMED-1126944,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1127807,REC-PUBMED-1127807,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1129252,REC-PUBMED-1129252,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1138547,REC-PUBMED-1138547,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1140892,REC-PUBMED-1140892,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1141226,REC-PUBMED-1141226,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1142015,REC-PUBMED-1142015,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1154370,REC-PUBMED-1154370,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1157307,REC-PUBMED-1157307,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1162800,REC-PUBMED-1162800,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1163676,REC-PUBMED-1163676,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1164240,REC-PUBMED-1164240,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1178481,REC-PUBMED-1178481,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1182092,REC-PUBMED-1182092,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1187683,REC-PUBMED-1187683,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1189983,REC-PUBMED-1189983,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1192433,REC-PUBMED-1192433,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1195480,REC-PUBMED-1195480,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1203685,REC-PUBMED-1203685,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1204832,REC-PUBMED-1204832,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1209393,REC-PUBMED-1209393,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1229746,REC-PUBMED-1229746,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1232921,REC-PUBMED-1232921,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1233189,REC-PUBMED-1233189,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1239095,REC-PUBMED-1239095,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1240766,REC-PUBMED-1240766,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1245477,REC-PUBMED-1245477,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1257593,REC-PUBMED-1257593,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1259282,REC-PUBMED-1259282,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1266879,REC-PUBMED-1266879,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1267851,REC-PUBMED-1267851,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1267852,REC-PUBMED-1267852,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1270584,REC-PUBMED-1270584,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1285699,REC-PUBMED-1285699,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1290382,REC-PUBMED-1290382,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1291857,REC-PUBMED-1291857,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1292420,REC-PUBMED-1292420,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1295713,REC-PUBMED-1295713,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1299627,REC-PUBMED-1299627,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1300076,REC-PUBMED-1300076,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1304143,REC-PUBMED-1304143,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1310430,REC-PUBMED-1310430,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1310550,REC-PUBMED-1310550,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1311865,REC-PUBMED-1311865,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1313547,REC-PUBMED-1313547,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1315257,REC-PUBMED-1315257,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1315433,REC-PUBMED-1315433,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1320583,REC-PUBMED-1320583,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1321618,REC-PUBMED-1321618,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1322424,REC-PUBMED-1322424,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1322674,REC-PUBMED-1322674,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1325077,REC-PUBMED-1325077,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1325325,REC-PUBMED-1325325,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1329973,REC-PUBMED-1329973,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1332634,REC-PUBMED-1332634,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1333009,REC-PUBMED-1333009,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1333314,REC-PUBMED-1333314,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1333655,REC-PUBMED-1333655,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1333682,REC-PUBMED-1333682,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1335376,REC-PUBMED-1335376,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1335805,REC-PUBMED-1335805,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1336373,REC-PUBMED-1336373,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1336532,REC-PUBMED-1336532,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1337262,REC-PUBMED-1337262,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1339162,REC-PUBMED-1339162,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1339166,REC-PUBMED-1339166,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1340758,REC-PUBMED-1340758,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1343071,REC-PUBMED-1343071,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1343263,REC-PUBMED-1343263,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1345417,REC-PUBMED-1345417,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1345536,REC-PUBMED-1345536,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1346954,REC-PUBMED-1346954,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1360744,REC-PUBMED-1360744,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1364006,REC-PUBMED-1364006,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1371724,REC-PUBMED-1371724,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1381403,REC-PUBMED-1381403,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1382600,REC-PUBMED-1382600,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1384622,REC-PUBMED-1384622,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1385564,REC-PUBMED-1385564,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1387952,REC-PUBMED-1387952,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1390159,REC-PUBMED-1390159,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1391713,REC-PUBMED-1391713,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1391978,REC-PUBMED-1391978,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1393774,REC-PUBMED-1393774,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1395796,REC-PUBMED-1395796,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1398473,REC-PUBMED-1398473,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1405382,REC-PUBMED-1405382,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1412066,REC-PUBMED-1412066,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1413575,REC-PUBMED-1413575,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1415311,REC-PUBMED-1415311,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1427965,REC-PUBMED-1427965,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1435821,REC-PUBMED-1435821,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1435827,REC-PUBMED-1435827,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1436310,REC-PUBMED-1436310,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1436414,REC-PUBMED-1436414,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1447662,REC-PUBMED-1447662,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1449353,REC-PUBMED-1449353,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1453058,REC-PUBMED-1453058,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1453126,REC-PUBMED-1453126,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1453499,REC-PUBMED-1453499,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1453544,REC-PUBMED-1453544,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1453603,REC-PUBMED-1453603,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1455314,REC-PUBMED-1455314,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1456855,REC-PUBMED-1456855,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1457693,REC-PUBMED-1457693,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1458488,REC-PUBMED-1458488,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1459650,REC-PUBMED-1459650,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1463139,REC-PUBMED-1463139,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1464646,REC-PUBMED-1464646,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1466160,REC-PUBMED-1466160,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1469097,REC-PUBMED-1469097,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1471922,REC-PUBMED-1471922,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1471923,REC-PUBMED-1471923,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1473874,REC-PUBMED-1473874,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1476317,REC-PUBMED-1476317,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1476496,REC-PUBMED-1476496,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1482031,REC-PUBMED-1482031,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1483568,REC-PUBMED-1483568,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1486738,REC-PUBMED-1486738,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1488999,REC-PUBMED-1488999,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1491127,REC-PUBMED-1491127,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1505457,REC-PUBMED-1505457,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1507355,REC-PUBMED-1507355,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1507498,REC-PUBMED-1507498,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1514176,REC-PUBMED-1514176,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1516348,REC-PUBMED-1516348,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1516594,REC-PUBMED-1516594,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1518373,REC-PUBMED-1518373,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1530637,REC-PUBMED-1530637,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1531628,REC-PUBMED-1531628,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1541059,REC-PUBMED-1541059,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1541877,REC-PUBMED-1541877,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1545379,REC-PUBMED-1545379,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1546578,REC-PUBMED-1546578,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1546720,REC-PUBMED-1546720,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1549954,REC-PUBMED-1549954,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1549960,REC-PUBMED-1549960,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1552999,REC-PUBMED-1552999,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1555674,REC-PUBMED-1555674,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1558739,REC-PUBMED-1558739,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1563615,REC-PUBMED-1563615,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1569161,REC-PUBMED-1569161,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1569652,REC-PUBMED-1569652,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1573142,REC-PUBMED-1573142,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1574716,REC-PUBMED-1574716,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1575609,REC-PUBMED-1575609,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1576767,REC-PUBMED-1576767,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1579694,REC-PUBMED-1579694,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1580587,REC-PUBMED-1580587,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1582115,REC-PUBMED-1582115,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1585271,REC-PUBMED-1585271,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1585935,REC-PUBMED-1585935,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1592447,REC-PUBMED-1592447,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1593849,REC-PUBMED-1593849,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1594869,REC-PUBMED-1594869,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1594906,REC-PUBMED-1594906,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1599403,REC-PUBMED-1599403,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1606583,REC-PUBMED-1606583,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1612792,REC-PUBMED-1612792,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1614788,REC-PUBMED-1614788,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1615468,REC-PUBMED-1615468,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1617111,REC-PUBMED-1617111,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1621677,REC-PUBMED-1621677,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1626243,REC-PUBMED-1626243,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1627032,REC-PUBMED-1627032,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-1630550,REC-PUBMED-1630550,,bibliographic_record,PMID exact,needs_human_study_linkage
